sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
21;SDS011;1;-29.848;30.922;2017-11-29T15:41:15.906924+00:00;P2;7.63
21;SDS011;1;-29.848;30.922;2017-11-29T15:41:15.906924+00:00;P1;16.37
21;SDS011;1;-29.848;30.922;2017-11-29T15:41:31.721184+00:00;humidity;55.50
21;SDS011;1;-29.848;30.922;2017-11-29T15:41:31.721184+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T15:44:21.883354+00:00;P2;9.10
21;SDS011;1;-29.848;30.922;2017-11-29T15:44:21.883354+00:00;P1;26.93
21;SDS011;1;-29.848;30.922;2017-11-29T15:44:38.023510+00:00;humidity;55.50
21;SDS011;1;-29.848;30.922;2017-11-29T15:44:38.023510+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T15:47:30.190615+00:00;P2;8.17
21;SDS011;1;-29.848;30.922;2017-11-29T15:47:30.190615+00:00;P1;28.87
21;SDS011;1;-29.848;30.922;2017-11-29T15:47:46.266602+00:00;humidity;55.60
21;SDS011;1;-29.848;30.922;2017-11-29T15:47:46.266602+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T15:50:36.489340+00:00;P2;7.90
21;SDS011;1;-29.848;30.922;2017-11-29T15:50:36.489340+00:00;P1;18.50
21;SDS011;1;-29.848;30.922;2017-11-29T15:50:52.581961+00:00;humidity;55.70
21;SDS011;1;-29.848;30.922;2017-11-29T15:50:52.581961+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T15:53:45.180162+00:00;P2;9.40
21;SDS011;1;-29.848;30.922;2017-11-29T15:53:45.180162+00:00;P1;28.07
21;SDS011;1;-29.848;30.922;2017-11-29T15:54:01.026601+00:00;humidity;55.80
21;SDS011;1;-29.848;30.922;2017-11-29T15:54:01.026601+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T15:56:51.136550+00:00;P2;7.30
21;SDS011;1;-29.848;30.922;2017-11-29T15:56:51.136550+00:00;P1;21.23
21;SDS011;1;-29.848;30.922;2017-11-29T15:57:07.206170+00:00;humidity;55.90
21;SDS011;1;-29.848;30.922;2017-11-29T15:57:07.206170+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:03:06.536993+00:00;P2;8.77
21;SDS011;1;-29.848;30.922;2017-11-29T16:03:06.536993+00:00;P1;31.27
21;SDS011;1;-29.848;30.922;2017-11-29T16:03:22.901391+00:00;humidity;56.00
21;SDS011;1;-29.848;30.922;2017-11-29T16:03:22.901391+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:06:13.635818+00:00;P2;9.63
21;SDS011;1;-29.848;30.922;2017-11-29T16:06:13.635818+00:00;P1;25.93
21;SDS011;1;-29.848;30.922;2017-11-29T16:06:32.104441+00:00;humidity;56.90
21;SDS011;1;-29.848;30.922;2017-11-29T16:06:32.104441+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:09:21.543957+00:00;P2;8.70
21;SDS011;1;-29.848;30.922;2017-11-29T16:09:21.543957+00:00;P1;18.93
21;SDS011;1;-29.848;30.922;2017-11-29T16:09:37.596989+00:00;humidity;56.10
21;SDS011;1;-29.848;30.922;2017-11-29T16:09:37.596989+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:12:27.826964+00:00;P2;9.13
21;SDS011;1;-29.848;30.922;2017-11-29T16:12:27.826964+00:00;P1;23.07
21;SDS011;1;-29.848;30.922;2017-11-29T16:12:45.398877+00:00;humidity;56.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:12:45.398877+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:15:37.302323+00:00;P2;8.80
21;SDS011;1;-29.848;30.922;2017-11-29T16:15:37.302323+00:00;P1;14.03
21;SDS011;1;-29.848;30.922;2017-11-29T16:15:53.544858+00:00;humidity;56.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:15:53.544858+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:18:48.555288+00:00;P2;8.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:18:48.555288+00:00;P1;17.53
21;SDS011;1;-29.848;30.922;2017-11-29T16:19:11.791570+00:00;humidity;56.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:19:11.791570+00:00;temperature;24.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:25:21.542487+00:00;P2;8.50
21;SDS011;1;-29.848;30.922;2017-11-29T16:25:21.542487+00:00;P1;17.03
21;SDS011;1;-29.848;30.922;2017-11-29T16:25:38.915777+00:00;humidity;56.50
21;SDS011;1;-29.848;30.922;2017-11-29T16:25:38.915777+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:28:41.584016+00:00;P2;8.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:28:41.584016+00:00;P1;22.53
21;SDS011;1;-29.848;30.922;2017-11-29T16:29:00.866198+00:00;humidity;56.50
21;SDS011;1;-29.848;30.922;2017-11-29T16:29:00.866198+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:31:58.669933+00:00;P2;9.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:31:58.669933+00:00;P1;22.90
21;SDS011;1;-29.848;30.922;2017-11-29T16:32:15.404416+00:00;humidity;57.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:32:15.404416+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:35:17.918020+00:00;P2;9.23
21;SDS011;1;-29.848;30.922;2017-11-29T16:35:17.918020+00:00;P1;18.93
21;SDS011;1;-29.848;30.922;2017-11-29T16:35:32.617012+00:00;humidity;56.60
21;SDS011;1;-29.848;30.922;2017-11-29T16:35:32.617012+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:38:34.502286+00:00;P2;9.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:38:34.502286+00:00;P1;21.37
21;SDS011;1;-29.848;30.922;2017-11-29T16:38:50.743837+00:00;humidity;56.80
21;SDS011;1;-29.848;30.922;2017-11-29T16:38:50.743837+00:00;temperature;24.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:41:48.246492+00:00;P2;8.70
21;SDS011;1;-29.848;30.922;2017-11-29T16:41:48.246492+00:00;P1;16.90
21;SDS011;1;-29.848;30.922;2017-11-29T16:45:13.715219+00:00;P2;8.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:45:13.715219+00:00;P1;21.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:48:04.895519+00:00;P2;8.83
21;SDS011;1;-29.848;30.922;2017-11-29T16:48:04.895519+00:00;P1;17.57
21;SDS011;1;-29.848;30.922;2017-11-29T16:48:21.347420+00:00;humidity;57.30
21;SDS011;1;-29.848;30.922;2017-11-29T16:48:21.347420+00:00;temperature;24.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:51:16.738955+00:00;P2;8.53
21;SDS011;1;-29.848;30.922;2017-11-29T16:51:16.738955+00:00;P1;22.63
21;SDS011;1;-29.848;30.922;2017-11-29T16:51:42.604722+00:00;humidity;57.40
21;SDS011;1;-29.848;30.922;2017-11-29T16:51:42.604722+00:00;temperature;24.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:54:28.215699+00:00;P2;8.50
21;SDS011;1;-29.848;30.922;2017-11-29T16:54:28.215699+00:00;P1;24.53
21;SDS011;1;-29.848;30.922;2017-11-29T16:54:46.111462+00:00;humidity;57.60
21;SDS011;1;-29.848;30.922;2017-11-29T16:54:46.111462+00:00;temperature;24.20
21;SDS011;1;-29.848;30.922;2017-11-29T16:57:43.209258+00:00;P2;9.10
21;SDS011;1;-29.848;30.922;2017-11-29T16:57:43.209258+00:00;P1;23.13
21;SDS011;1;-29.848;30.922;2017-11-29T16:58:09.727854+00:00;humidity;57.50
21;SDS011;1;-29.848;30.922;2017-11-29T16:58:09.727854+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T17:00:59.089509+00:00;P2;8.63
21;SDS011;1;-29.848;30.922;2017-11-29T17:00:59.089509+00:00;P1;20.13
21;SDS011;1;-29.848;30.922;2017-11-29T17:01:16.121170+00:00;humidity;57.40
21;SDS011;1;-29.848;30.922;2017-11-29T17:01:16.121170+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T17:07:56.270625+00:00;P2;9.47
21;SDS011;1;-29.848;30.922;2017-11-29T17:07:56.270625+00:00;P1;23.57
21;SDS011;1;-29.848;30.922;2017-11-29T17:08:12.731140+00:00;humidity;57.50
21;SDS011;1;-29.848;30.922;2017-11-29T17:08:12.731140+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T17:14:22.009130+00:00;humidity;57.50
21;SDS011;1;-29.848;30.922;2017-11-29T17:14:22.009130+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T17:20:39.569578+00:00;humidity;57.60
21;SDS011;1;-29.848;30.922;2017-11-29T17:20:39.569578+00:00;temperature;24.30
21;SDS011;1;-29.848;30.922;2017-11-29T17:23:49.370393+00:00;P2;8.20
21;SDS011;1;-29.848;30.922;2017-11-29T17:23:49.370393+00:00;P1;17.03
21;SDS011;1;-29.848;30.922;2017-11-30T06:49:04.679411+00:00;P2;12.37
21;SDS011;1;-29.848;30.922;2017-11-30T06:49:04.679411+00:00;P1;20.37
21;SDS011;1;-29.848;30.922;2017-11-30T06:49:21.127940+00:00;humidity;68.10
21;SDS011;1;-29.848;30.922;2017-11-30T06:49:21.127940+00:00;temperature;21.40
21;SDS011;1;-29.848;30.922;2017-11-30T06:52:12.248694+00:00;P2;12.27
21;SDS011;1;-29.848;30.922;2017-11-30T06:52:12.248694+00:00;P1;19.87
21;SDS011;1;-29.848;30.922;2017-11-30T06:52:28.291316+00:00;humidity;67.20
21;SDS011;1;-29.848;30.922;2017-11-30T06:52:28.291316+00:00;temperature;21.40
21;SDS011;1;-29.848;30.922;2017-11-30T06:55:20.034194+00:00;P2;10.03
21;SDS011;1;-29.848;30.922;2017-11-30T06:55:20.034194+00:00;P1;17.33
21;SDS011;1;-29.848;30.922;2017-11-30T06:55:36.269372+00:00;humidity;67.20
21;SDS011;1;-29.848;30.922;2017-11-30T06:55:36.269372+00:00;temperature;21.40
21;SDS011;1;-29.848;30.922;2017-11-30T06:58:30.503810+00:00;P2;10.00
21;SDS011;1;-29.848;30.922;2017-11-30T06:58:30.503810+00:00;P1;21.80
21;SDS011;1;-29.848;30.922;2017-11-30T06:58:49.755496+00:00;humidity;67.70
21;SDS011;1;-29.848;30.922;2017-11-30T06:58:49.755496+00:00;temperature;21.50
21;SDS011;1;-29.848;30.922;2017-11-30T07:01:43.053120+00:00;P2;7.77
21;SDS011;1;-29.848;30.922;2017-11-30T07:01:43.053120+00:00;P1;18.33
21;SDS011;1;-29.848;30.922;2017-11-30T07:01:59.221017+00:00;humidity;66.50
21;SDS011;1;-29.848;30.922;2017-11-30T07:01:59.221017+00:00;temperature;21.50
21;SDS011;1;-29.848;30.922;2017-11-30T07:04:49.238397+00:00;P2;8.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:04:49.238397+00:00;P1;16.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:05:05.032586+00:00;humidity;66.00
21;SDS011;1;-29.848;30.922;2017-11-30T07:05:05.032586+00:00;temperature;21.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:07:55.360052+00:00;P2;7.07
21;SDS011;1;-29.848;30.922;2017-11-30T07:07:55.360052+00:00;P1;15.70
21;SDS011;1;-29.848;30.922;2017-11-30T07:08:11.253869+00:00;humidity;65.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:08:11.253869+00:00;temperature;21.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:11:09.404735+00:00;humidity;65.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:11:09.404735+00:00;temperature;21.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:13:58.883792+00:00;P2;7.00
21;SDS011;1;-29.848;30.922;2017-11-30T07:13:58.883792+00:00;P1;12.37
21;SDS011;1;-29.848;30.922;2017-11-30T07:14:16.497210+00:00;humidity;65.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:14:16.497210+00:00;temperature;21.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:17:07.349818+00:00;P2;7.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:17:07.349818+00:00;P1;16.87
21;SDS011;1;-29.848;30.922;2017-11-30T07:17:23.286380+00:00;humidity;65.40
21;SDS011;1;-29.848;30.922;2017-11-30T07:17:23.286380+00:00;temperature;21.70
21;SDS011;1;-29.848;30.922;2017-11-30T07:20:12.955847+00:00;P2;8.33
21;SDS011;1;-29.848;30.922;2017-11-30T07:20:12.955847+00:00;P1;22.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:20:28.983919+00:00;humidity;65.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:20:28.983919+00:00;temperature;21.70
21;SDS011;1;-29.848;30.922;2017-11-30T07:23:20.171099+00:00;P2;6.87
21;SDS011;1;-29.848;30.922;2017-11-30T07:23:20.171099+00:00;P1;21.40
21;SDS011;1;-29.848;30.922;2017-11-30T07:23:36.657190+00:00;humidity;66.10
21;SDS011;1;-29.848;30.922;2017-11-30T07:23:36.657190+00:00;temperature;21.70
21;SDS011;1;-29.848;30.922;2017-11-30T07:26:26.398948+00:00;P2;7.93
21;SDS011;1;-29.848;30.922;2017-11-30T07:26:26.398948+00:00;P1;15.53
21;SDS011;1;-29.848;30.922;2017-11-30T07:26:42.237040+00:00;humidity;66.40
21;SDS011;1;-29.848;30.922;2017-11-30T07:26:42.237040+00:00;temperature;21.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:29:32.395986+00:00;P2;7.20
21;SDS011;1;-29.848;30.922;2017-11-30T07:29:32.395986+00:00;P1;16.20
21;SDS011;1;-29.848;30.922;2017-11-30T07:29:48.373086+00:00;humidity;65.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:29:48.373086+00:00;temperature;21.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:32:37.878652+00:00;P2;6.70
21;SDS011;1;-29.848;30.922;2017-11-30T07:32:37.878652+00:00;P1;17.83
21;SDS011;1;-29.848;30.922;2017-11-30T07:32:53.725379+00:00;humidity;65.10
21;SDS011;1;-29.848;30.922;2017-11-30T07:32:53.725379+00:00;temperature;21.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:35:51.957309+00:00;humidity;65.20
21;SDS011;1;-29.848;30.922;2017-11-30T07:35:51.957309+00:00;temperature;21.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:38:41.639887+00:00;P2;8.43
21;SDS011;1;-29.848;30.922;2017-11-30T07:38:41.639887+00:00;P1;25.47
21;SDS011;1;-29.848;30.922;2017-11-30T07:38:57.652671+00:00;humidity;65.30
21;SDS011;1;-29.848;30.922;2017-11-30T07:38:57.652671+00:00;temperature;21.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:41:48.357540+00:00;P2;10.13
21;SDS011;1;-29.848;30.922;2017-11-30T07:41:48.357540+00:00;P1;17.97
21;SDS011;1;-29.848;30.922;2017-11-30T07:42:05.032579+00:00;humidity;65.10
21;SDS011;1;-29.848;30.922;2017-11-30T07:42:05.032579+00:00;temperature;21.90
21;SDS011;1;-29.848;30.922;2017-11-30T07:44:55.363157+00:00;P2;9.43
21;SDS011;1;-29.848;30.922;2017-11-30T07:44:55.363157+00:00;P1;20.67
21;SDS011;1;-29.848;30.922;2017-11-30T07:45:12.031091+00:00;humidity;65.20
21;SDS011;1;-29.848;30.922;2017-11-30T07:45:12.031091+00:00;temperature;22.00
21;SDS011;1;-29.848;30.922;2017-11-30T07:48:03.348737+00:00;P2;8.03
21;SDS011;1;-29.848;30.922;2017-11-30T07:48:03.348737+00:00;P1;12.47
21;SDS011;1;-29.848;30.922;2017-11-30T07:48:19.385000+00:00;humidity;64.60
21;SDS011;1;-29.848;30.922;2017-11-30T07:48:19.385000+00:00;temperature;22.00
21;SDS011;1;-29.848;30.922;2017-11-30T07:51:09.377808+00:00;P2;9.47
21;SDS011;1;-29.848;30.922;2017-11-30T07:51:09.377808+00:00;P1;28.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:51:27.607016+00:00;humidity;64.80
21;SDS011;1;-29.848;30.922;2017-11-30T07:51:27.607016+00:00;temperature;22.00
21;SDS011;1;-29.848;30.922;2017-11-30T07:54:18.813765+00:00;P2;7.93
21;SDS011;1;-29.848;30.922;2017-11-30T07:54:18.813765+00:00;P1;14.27
21;SDS011;1;-29.848;30.922;2017-11-30T07:54:34.846723+00:00;humidity;65.10
21;SDS011;1;-29.848;30.922;2017-11-30T07:54:34.846723+00:00;temperature;22.10
21;SDS011;1;-29.848;30.922;2017-11-30T07:57:24.824757+00:00;P2;6.40
21;SDS011;1;-29.848;30.922;2017-11-30T07:57:24.824757+00:00;P1;12.83
39;SDS011;1;-29.848;30.922;2017-11-30T09:56:36.910019+00:00;P2;5.60
39;SDS011;1;-29.848;30.922;2017-11-30T09:56:36.910019+00:00;P1;11.70
39;SDS011;1;-29.848;30.922;2017-11-30T09:59:06.874760+00:00;P2;5.70
39;SDS011;1;-29.848;30.922;2017-11-30T09:59:06.874760+00:00;P1;15.10
39;SDS011;1;-29.848;30.922;2017-11-30T10:04:12.084405+00:00;P2;5.75
39;SDS011;1;-29.848;30.922;2017-11-30T10:04:12.084405+00:00;P1;12.98
39;SDS011;1;-29.848;30.922;2017-11-30T10:06:41.917579+00:00;P2;5.80
39;SDS011;1;-29.848;30.922;2017-11-30T10:06:41.917579+00:00;P1;14.45
39;SDS011;1;-29.848;30.922;2017-11-30T10:09:12.270129+00:00;P2;5.75
39;SDS011;1;-29.848;30.922;2017-11-30T10:09:12.270129+00:00;P1;11.02
39;SDS011;1;-29.848;30.922;2017-11-30T10:11:42.623124+00:00;P2;6.80
39;SDS011;1;-29.848;30.922;2017-11-30T10:11:42.623124+00:00;P1;17.33
39;SDS011;1;-29.848;30.922;2017-11-30T10:20:35.943657+00:00;P2;5.45
39;SDS011;1;-29.848;30.922;2017-11-30T10:20:35.943657+00:00;P1;11.52
39;SDS011;1;-29.848;30.922;2017-11-30T10:23:06.447197+00:00;P2;6.25
39;SDS011;1;-29.848;30.922;2017-11-30T10:23:06.447197+00:00;P1;12.18
39;SDS011;1;-29.848;30.922;2017-11-30T10:25:41.853072+00:00;P2;6.65
39;SDS011;1;-29.848;30.922;2017-11-30T10:25:41.853072+00:00;P1;16.30
39;SDS011;1;-29.848;30.922;2017-11-30T10:28:12.113113+00:00;P2;6.05
39;SDS011;1;-29.848;30.922;2017-11-30T10:28:12.113113+00:00;P1;13.40
